28.71,-1.351,-2.2102,-1.4843,-0.1638,0.4511,0.0305,1.3694
244.03,1.6083,-1.3035,1.9411,4.0795,4.9463,0.0305,1.3694
114.84,0.32166,1.4168,-2.0552,0.2712,0.8828,0.0305,1.3694
129.19,3.1522,1.6435,-1.256,1.7914,2.4577,0.0305,1.3694
14.355,1.351,-0.17002,2.2836,1.7824,2.3819,0.0305,1.3694
-229.68,-3.2809,1.0768,-2.512,5.1005,5.9917,0.0305,1.3694
-186.61,2.6376,-1.7569,-1.256,0.5436,1.1521,0.0305,1.3694
157.9,0.32166,0.17002,0.68508,1.7027,2.3645,0.0305,1.3694
172.26,2.1229,-7.9909,-20.324,1.3609,1.9617,0.0305,1.3694
-100.48,2.5089,-2.4369,-1.4843,-4.2594,-3.5976,0.0305,1.3694
-387.58,-1.6083,-29.3,5.4806,2.6395,3.3007,0.0305,1.3694
-28.71,2.7662,-41.088,15.3,5.3915,6.2776,0.0305,1.3694
-215.32,1.351,-36.894,14.843,-4.4213,-3.7691,0.0305,1.3694
-244.03,3.0236,-41.315,14.958,2.6383,3.3046,0.0305,1.3694
157.9,3.6669,-33.266999999999996,13.587,-0.079,0.5558,0.0305,1.3694
-301.45,0.45032,-32.7,14.501,2.0446,2.6633,0.0305,1.3694
-330.16,-2.8949,-16.265,7.9926,5.0221,5.9088,0.0305,1.3694
-43.06399999999999,1.4796,-12.525,10.619000000000002,0.1054,0.7177,0.0305,1.3694
401.93,1.2223,-0.8501,-0.11417999999999999,1.7214,2.3877,0.0305,1.3694
100.48,0.19299000000000002,-0.5100600000000001,-1.1418,1.242,1.8563,0.0305,1.3694
200.97,1.0936,-2.5503,-1.256,-4.3436,-3.6824,0.0305,1.3694
258.39,0.064331,1.4168,-0.11417999999999999,2.0002,2.6081,0.0305,1.3694
-200.97,1.2223,-0.056673,2.2836,1.2035,1.8119999999999998,0.0305,1.3694
258.39,-0.45032,-0.17002,1.8269,-0.1638,0.4652,0.0305,1.3694
57.419,0.45032,0.6234,-0.11417999999999999,2.0580000000000003,2.6717,0.0305,1.3694
0.0,-1.351,-2.7769999999999997,-1.0276,0.3701,0.9889,0.0305,1.3694
-157.9,1.6083,-12.978,-17.127,1.6198,2.2694,0.0305,1.3694
186.61,1.2223,-5.0439,-0.11417999999999999,0.2936,0.924,0.0305,1.3694
-43.06399999999999,1.8656,-35.421,15.186,1.9392,2.5547,0.0305,1.3694
-57.419,1.9943,-39.161,15.414000000000001,0.0675,0.6862,0.0305,1.3694
-114.84,1.2223,-20.686,15.414000000000001,1.2362,1.8492,0.0305,1.3694
-100.48,2.6376,-8.5576,9.4769,2.9499,3.6162,0.0305,1.3694
143.55,5.0821,-3.3437,0.7992600000000001,0.374,1.0011,0.0305,1.3694
71.774,-1.2223,-1.6435,1.0276,1.9038,2.5226,0.0305,1.3694
186.61,-2.1229,-0.39671,-1.7127,5.6633,6.5571,0.0305,1.3694
57.419,-1.4796,-1.6435,-2.0552,0.4234,1.0505,0.0305,1.3694
-57.419,2.1229,0.17002,-1.256,1.5524,2.2001,0.0305,1.3694
28.71,-1.7369,-0.6234,1.5985,2.9075,3.5744,0.0305,1.3694
-43.06399999999999,0.96496,-0.96344,1.0276,0.0341,0.6715,0.0305,1.3694
-43.06399999999999,2.3802,2.2102,1.3702,1.643,2.3016,0.0305,1.3694
-100.48,-0.57898,0.28336,-1.0276,1.3763,1.9977,0.0305,1.3694
-229.68,0.8363,-1.1901,0.68508,3.2236,3.8899,0.0305,1.3694
28.71,0.57898,0.28336,0.68508,0.3232,0.9529,0.0305,1.3694
43.06399999999999,-0.19299000000000002,3.117,0.11417999999999999,2.3806,3.009,0.0305,1.3694
373.22,1.8656,-7.3108,-16.214000000000002,-0.1015,0.5089,0.0305,1.3694
14.355,1.4796,-10.144,-15.414000000000001,1.7464,2.4024,0.0305,1.3694
-258.39,-1.2223,-7.6509,-6.5083,1.3705,1.9944,0.0305,1.3694
-86.12899999999999,1.4796,-5.2706,-2.7403,0.302,0.9420000000000001,0.0305,1.3694
-488.06,3.5382,-38.368,14.501,4.9765,5.8497,0.0122,1.6554
-129.19,2.1229,-32.474000000000004,12.788,1.2999,1.925,0.0122,1.6554
-129.19,1.2223,-34.400999999999996,15.414000000000001,4.9321,5.8034,0.0122,1.6554
-129.19,1.6083,-26.693,14.501,0.1542,0.7775,0.0122,1.6554
-344.52,-3.0236,-15.245,8.4493,1.0248,1.6822,0.0122,1.6554
172.26,3.9242,1.6435,0.11417999999999999,1.4136,2.0452,0.0122,1.6554
71.774,-1.2223,0.73675,0.7992600000000001,-5.5959,-4.9713,0.0122,1.6554
172.26,-0.064331,-3.0037,-1.4843,2.7012,3.3695,0.0122,1.6554
-43.06399999999999,0.8363,2.0969,-2.6261,0.6085,1.242,0.0122,1.6554
57.419,-0.45032,-0.28336,1.3702,-0.0238,0.5841,0.0122,1.6554
-43.06399999999999,0.8363,-0.73675,0.7992600000000001,1.4708,2.0979,0.0122,1.6554
-14.355,1.4796,-0.39671,0.5709,0.4806,1.1109,0.0122,1.6554
-186.61,-1.351,1.8702,-1.3702,2.4995,3.1369,0.0122,1.6554
-129.19,-0.19299000000000002,-0.39671,-0.9134399999999999,-0.203,0.4074,0.0122,1.6554
-114.84,-0.32166,-0.28336,-0.7992600000000001,1.235,1.8897,0.0122,1.6554
-143.55,-0.064331,-11.845,-21.58,-5.5348,-4.9116,0.0122,1.6554
-287.1,0.32166,-9.8044,-10.847000000000001,2.9171,3.5809,0.0122,1.6554
-57.419,0.064331,-4.4772,-6.8508,2.0176,2.6395,0.0122,1.6554
-258.39,-0.8363,-2.3236,-1.4843,5.4256,6.2962,0.0122,1.6554
-143.55,3.6669,-42.221000000000004,13.93,0.8726,1.4855,0.0122,1.6554
-114.84,1.351,-30.886999999999997,15.757,-4.954,-4.3307,0.0122,1.6554
-172.26,2.1229,-31.34,15.527999999999999,1.1109,1.7618,0.0122,1.6554
-200.97,0.19299000000000002,-21.592,12.902000000000001,5.7237,6.6104,0.0122,1.6554
-129.19,1.4796,-6.5174,5.5948,-0.2108,0.3926,0.0122,1.6554
272.74,-4.5675,-1.6435,-3.0829,0.8623,1.5055,0.0122,1.6554
-114.84,-2.3802,-0.17002,-1.8269,2.9075,3.5654,0.0122,1.6554
-28.71,0.064331,-0.39671,1.9411,2.3401,2.9730000000000003,0.0122,1.6554
57.419,2.1229,-0.28336,2.8545,5.9152,6.7878,0.0122,1.6554
301.45,-0.32166,4.8172,-0.34254,-0.1157,0.4973,0.0122,1.6554
-86.12899999999999,1.0936,-0.17002,1.8269,0.8379,1.4811,0.0122,1.6554
229.68,0.57898,-0.96344,-1.3702,-4.4772,-3.8507,0.0122,1.6554
