-222.5,1.0293,0.056673,-1.4272,-3.9818,-3.4697,2.0081,1.5557
35.887,1.9299,0.6234,-3.0258,2.6659,3.2442,2.0081,1.5557
-265.56,-4.1172,-0.5100600000000001,-1.7698,4.1469,4.7284,2.0081,1.5557
64.597,0.51465,2.0969,-0.74217,6.6419,7.4110000000000005,2.0081,1.5557
93.306,-2.8306,-1.0768,-0.85635,0.9291,1.4611,2.0081,1.5557
-78.95100000000001,-1.0293,-12.411,-27.689,2.9692,3.5513,2.0081,1.5557
122.02,1.0293,-12.185,-21.409000000000002,-0.6984,-0.1831,2.0081,1.5557
122.02,-0.9006299999999999,-10.485,-10.105,4.5203,5.1024,2.0081,1.5557
-366.05,-2.9592,-3.5704,-1.9982,2.8464,3.4228,2.0081,1.5557
-64.597,0.25732,-1.1901,-0.85635,2.4114,2.9852,2.0081,1.5557
64.597,2.4446,-38.254,14.9,4.5582,5.1525,2.0081,1.5557
-394.76,-4.3745,-4.3638,-2.6832,7.2279,7.9983,2.0081,1.5557
64.597,-0.38599,-0.056673,0.17127,0.3007,0.8199,2.0081,1.5557
-351.69,1.2866,-1.6435,-0.9705299999999999,-0.1163,0.4138,2.0081,1.5557
107.66,-0.25732,-2.5503,-0.17127,4.9726,5.565,2.0081,1.5557
-265.56,-0.7719699999999999,-1.6435,-0.74217,6.9086,7.6796,2.0081,1.5557
-107.66,0.9006299999999999,0.056673,0.6279899999999999,0.4594,0.9831,2.0081,1.5557
-122.02,-2.0586,1.9836,-0.057089999999999995,-0.3656,0.1439,2.0081,1.5557
-236.85,0.25732,-0.73675,1.0847,-6.2538,-5.7719,2.0081,1.5557
251.21,0.0,1.7569,0.17127,2.2643,2.8278,2.0081,1.5557
21.531999999999996,-1.5439,-13.205,-24.035,7.0217,7.7978,2.0081,1.5557
-21.531999999999996,0.64331,-10.370999999999999,-20.609,0.34700000000000003,0.861,2.0081,1.5557
107.66,-2.0586,-5.6106,-7.4788,-5.5625,-5.0812,2.0081,1.5557
-495.24,-1.158,-38.028,12.046,3.0469,3.6278,2.0081,1.5557
-78.95100000000001,1.9299,-27.713,15.243,6.8809,7.6507,2.0081,1.5557
-193.79,1.6726,-2.7769999999999997,0.9705299999999999,0.106,0.6168,2.0081,1.5557
-208.14,-2.9592,-0.056673,-3.2541,3.5976,4.2003,2.0081,1.5557
-50.242,-6.1758,0.056673,-0.51381,3.8861,4.4554,2.0081,1.5557
-308.63,-2.9592,-2.4369,-2.2265,-0.302,0.1985,2.0081,1.5557
-165.08,1.2866,1.0768,1.0847,-4.1893,-3.6856,2.0081,1.5557
-78.95100000000001,-0.51465,-0.8501,-1.5414,-0.1786,0.3611,2.0081,1.5557
7.1774,2.0586,-0.28336,0.39963000000000004,3.8533,4.4342,2.0081,1.5557
50.242,-0.51465,-13.318,-22.779,1.5569,2.1101,2.0081,1.5557
179.43,2.3159,-12.185,-19.582,0.2827,0.7993,2.0081,1.5557
35.887,0.64331,-11.277999999999999,-12.959000000000001,-0.4652,0.0578,2.0081,1.5557
-179.43,-0.9006299999999999,-39.048,13.187999999999999,7.1797,7.9604,2.0081,1.5557
-193.79,1.2866,-1.1901,3.2541,0.746,1.2684,2.0081,1.5557
-150.73,0.25732,-0.28336,0.28545,2.9717,3.5455,2.0081,1.5557
50.242,-4.5032,-3.2304,-1.1989,-0.7113,-0.2185,2.0081,1.5557
78.95100000000001,0.7719699999999999,2.4369,1.3131,2.2727,2.8368,2.0081,1.5557
122.02,-0.51465,-0.056673,0.85635,0.0797,0.6123,2.0081,1.5557
-107.66,-1.2866,-0.39671,-0.39963000000000004,4.2613,4.846,2.0081,1.5557
50.242,-0.51465,-0.39671,-1.0847,1.2465,1.7933,2.0081,1.5557
380.4,3.7312,0.5100600000000001,1.7698,2.9512,3.5288,2.0081,1.5557
251.21,0.51465,0.96344,1.8840000000000001,-5.8137,-5.3299,2.0081,1.5557
35.887,-2.1873,-14.112,-25.862,0.2332,0.7492,2.0081,1.5557
-165.08,1.158,-12.978,-18.897000000000002,3.1472,3.719,2.0081,1.5557
122.02,1.4153,-8.8977,-8.1639,-5.7186,-5.2296,2.0081,1.5557
-165.08,-3.9885,-6.2907,-4.1676,3.2275,3.8173,2.0081,1.5557
122.02,0.25732,-2.2102,-2.569,0.4485,1.0024,2.0081,1.5557
136.37,3.0879,-32.247,12.503,4.1906,4.7721,2.0081,1.5557
-122.02,2.3159,-22.839000000000002,11.589,7.0808,7.8467,2.0081,1.5557
-208.14,-2.4446,1.0768,-1.3131,2.7841,3.3521,2.0081,1.5557
93.306,-0.64331,-2.0969,0.6279899999999999,-0.6592,-0.1683,2.0081,1.5557
-337.34,-0.64331,-1.3035,-0.85635,-4.546,-4.0467,2.0081,1.5557
150.73,-0.12866,0.056673,1.3131,0.7068,1.2414,2.0081,1.5557
107.66,1.4153,-0.96344,1.3131,-4.0653,-3.5558,2.0081,1.5557
-122.02,0.64331,-0.73675,-0.51381,3.5764,4.1765,2.0081,1.5557
222.5,0.12866,-0.8501,0.28545,-0.4697,0.0668,2.0081,1.5557
-21.531999999999996,-5.6611,-0.17002,-1.9982,7.3686,8.1448,2.0081,1.5557
-122.02,0.64331,-1.3035,1.7698,3.0643,3.6522,2.0081,1.5557
107.66,-0.9006299999999999,-1.3035,-0.39963000000000004,4.242,4.8345,2.0081,1.5557
-64.597,2.8306,-14.112,-26.433000000000003,2.7038,3.2757,2.0081,1.5557
150.73,1.158,-10.937999999999999,-22.893,0.0141,0.5487,2.0081,1.5557
-193.79,1.0293,-8.1042,-11.589,0.7017,1.2285,2.0081,1.5557
-107.66,4.7605,-22.499000000000002,10.105,-6.0148,-5.5374,2.0081,1.5557
7.1774,2.4446,-18.192,11.247,0.5545,1.0968,2.0081,1.5557
-294.27,-3.2165,-3.0037,2.1123,6.9214,7.6815,2.0081,1.5557
78.95100000000001,1.4153,-1.7569,-0.9705299999999999,1.0975,1.6295,2.0081,1.5557
-78.95100000000001,-0.51465,-2.3236,0.28545,3.3187,3.897,2.0081,1.5557
179.43,1.2866,1.0768,1.8840000000000001,3.1195,3.7036,2.0081,1.5557
-495.24,-4.1172,-0.056673,-1.9982,0.0218,0.5629,2.0081,1.5557
208.14,-0.38599,-0.056673,1.7698,4.0082,4.5929,2.0081,1.5557
